Unnamed: 0,id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price,inflation,adj_price
922,979,DJ Willey,england,34.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,11,226,15.07,130.64,0,15,13,3,53,26.5,85.49,0,7,0,51,8.18,23.14,16.96,6,7.56,45.33,36.0,Lucknow Super Giants,2024,20000000,1.0495,20990000.0
225,106,JJ Bumrah,india,21.0,,bowler,right-handed-bat,right-arm-fast,5,8,2.67,57.15,0,1,0,23,68,9.71,87.18,0,5,1,89,6.28,17.74,16.96,165,7.3,22.52,18.5,Mumbai Indians,2014,12000000,1.745533373,20946400.47
254,120,TG Southee,new zealand,26.0,,bowler,right-handed-bat,right-arm-fast-medium,23,303,11.22,139.0,0,20,18,7,120,9.23,112.15,0,8,4,164,8.0,22.38,16.79,47,8.67,37.06,25.66,Rajasthan Royals,2014,12000000,1.745533373,20946400.47
757,575,P Ray Barman,india,17.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,19,19.0,79.17,0,2,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,Royal Challengers Bengaluru,2019,15000000,1.389372345,20840585.18
83,277,JW Hastings,australia,31.0,6.39795,bowling-allrounder,right-handed-bat,right-arm-fast-medium,2,46,11.5,124.33,0,3,1,0,0,0.0,0.0,0,0,0,7,7.97,35.29,26.57,3,6.83,22.0,19.33,Kolkata Knight Riders,2016,13000000,1.55980021,20277402.72
169,504,Mandeep Singh,india,27.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Royal Challengers Bengaluru,2018,14000000,1.444252553,20219535.74
352,410,NV Ojha,india,35.0,,wk-batsman,right-handed-bat,,0,12,6.0,44.45,0,2,0,19,1554,20.72,118.36,6,121,79,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2018,14000000,1.444252553,20219535.74
142,738,J Yadav,india,32.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,1,40,10.0,111.12,0,2,1,0,0.0,0.0,0.0,8,6.85,55.63,48.75,Gujarat Titans,2022,17000000,1.183086132,20112464.25
661,947,Mayank Dagar,india,27.0,,bowling-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,8.89,101.5,68.5,Sunrisers Hyderabad,2023,18000000,1.10879675,19958341.5
546,589,JJ Roy,england,30.0,,batsman,right-handed-bat,,0,1522,23.78,137.62,8,153,69,2,614,32.32,138.61,4,75,21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2020,15000000,1.326116584,19891748.76
560,590,CR Woakes,england,31.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,8,146,16.22,124.79,0,9,7,6,78,13.0,101.3,0,7,2,31,8.07,26.52,19.71,30,8.97,21.93,14.67,Delhi Capitals,2020,15000000,1.326116584,19891748.76
257,121,DS Kulkarni,india,26.0,,bowler,right-handed-bat,right-arm-fast-medium,1,1,0.0,100.0,0,0,0,14,104,11.56,96.3,0,7,2,3,6.88,18.33,16.0,86,8.31,28.77,20.78,Rajasthan Royals,2014,11000000,1.745533373,19200867.1
499,785,M Ashwin,india,32.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,4,35,3.89,70.0,0,2,1,0,0.0,0.0,0.0,35,8.01,33.2,24.86,Mumbai Indians,2022,16000000,1.183086132,18929378.12
982,951,R Ravindra,new zealand,25.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,6,309,17.17,127.69,2,19,14,0,222,22.2,160.87,1,22,12,13,6.59,20.77,18.92,0,3.5,0.0,0.0,Chennai Super Kings,2024,18000000,1.0495,18891000.0
653,686,Mujeeb Ur Rahman,afghanistan,20.0,,bowler,right-handed-bat,right-arm-offbreak,8,54,9.0,122.73,0,6,3,4,12,4.0,80.0,0,2,0,63,6.34,18.11,17.14,19,8.18,31.16,22.84,Sunrisers Hyderabad,2021,15000000,1.243778451,18656676.76
839,667,DJ Malan,england,34.0,6.0,batsman,left-handed-bat,right-arm-legbreak,8,1892,36.38,132.5,16,194,62,0,26,26.0,100.0,0,1,1,1,13.5,27.0,12.0,0,0.0,0.0,0.0,Punjab Kings,2021,15000000,1.243778451,18656676.76
38,186,JD Unadkat,india,24.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,16,197,12.31,118.68,0,16,7,14,8.68,21.5,14.86,99,8.98,32.21,21.53,Delhi Capitals,2015,11000000,1.6363864,18000250.4
127,826,JDS Neesham,new zealand,32.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Rajasthan Royals,2022,15000000,1.183086132,17746291.98
251,758,TG Southee,new zealand,34.0,,bowler,right-handed-bat,right-arm-fast-medium,23,303,11.22,139.0,0,20,18,7,120,9.23,112.15,0,8,4,164,8.0,22.38,16.79,47,8.67,37.06,25.66,Kolkata Knight Riders,2022,15000000,1.183086132,17746291.98
605,790,TS Mills,england,30.0,,bowler,right-handed-bat,left-arm-fast,2,8,2.0,66.67,0,0,1,1,8,2.0,57.15,0,0,1,14,8.83,33.86,23.0,11,9.85,31.18,19.0,Mumbai Indians,2022,15000000,1.183086132,17746291.98
855,697,RS Hangargekar,india,20.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3,10.0,20.0,12.0,Chennai Super Kings,2022,15000000,1.183086132,17746291.98
874,756,AD Hales,england,33.0,,batsman,right-handed-bat,right-arm-medium,8,2074,30.96,138.36,12,226,69,0,148,24.67,125.43,0,13,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2022,15000000,1.183086132,17746291.98
930,868,GD Phillips,new zealand,26.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,12,1928,31.1,140.53,10,138,91,1,65,9.29,118.19,0,3,6,6,7.36,26.17,21.33,2,8.0,20.0,15.0,Sunrisers Hyderabad,2022,15000000,1.183086132,17746291.98
24,123,KW Richardson,australia,23.0,,bowler,right-handed-bat,right-arm-fast-medium,3,17,4.25,100.0,0,0,0,1,36,12.0,92.31,0,2,1,45,8.4,23.53,16.8,19,8.45,24.84,17.63,Rajasthan Royals,2014,10000000,1.745533373,17455333.73
26,122,AM Nayar,india,31.0,,batting-allrounder,left-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,12,672,17.68,116.47,0,55,20,0,0.0,0.0,0.0,9,8.44,35.78,25.44,Rajasthan Royals,2014,10000000,1.745533373,17455333.73
43,159,MC Henriques,australia,27.0,6.13547,batting-allrounder,right-handed-bat,right-arm-fast-medium,4,355,20.88,124.57,2,17,15,18,1000,27.78,126.91,5,87,28,7,8.43,27.71,19.71,42,8.14,30.69,22.62,Sunrisers Hyderabad,2014,10000000,1.745533373,17455333.73
82,40,BW Hilfenhaus,australia,31.0,6.10266,bowler,right-handed-bat,right-arm-fast-medium,1,2,1.0,20.0,0,0,0,1,0,0.0,0.0,0,0,0,9,6.19,17.89,17.33,22,7.73,21.77,16.91,Chennai Super Kings,2014,10000000,1.745533373,17455333.73
131,62,JDS Neesham,new zealand,24.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,21,944,22.48,154.51,0,72,51,1,92,10.22,98.93,0,6,2,39,9.1,27.64,18.23,8,9.28,41.75,27.0,Delhi Capitals,2014,10000000,1.745533373,17455333.73
132,63,WD Parnell,south africa,25.0,,bowler,left-handed-bat,left-arm-fast-medium,13,174,17.4,96.67,0,13,4,4,65,6.5,81.25,0,4,1,59,8.3,25.64,18.54,35,7.78,26.77,20.66,Delhi Capitals,2014,10000000,1.745533373,17455333.73
207,94,PJ Cummins,australia,21.0,6.29952,bowler,right-handed-bat,right-arm-fast,12,158,10.53,118.8,0,11,7,15,515,19.81,149.71,3,33,34,66,7.44,23.58,19.0,63,8.75,30.52,20.94,Kolkata Knight Riders,2014,10000000,1.745533373,17455333.73
208,95,RN ten Doeschate,netherlands,34.0,5.11,batting-allrounder,right-handed-bat,right-arm-fast-medium,10,533,41.0,132.92,3,27,19,8,326,23.29,138.73,1,26,15,13,7.0,18.85,16.15,2,7.23,47.0,39.0,Kolkata Knight Riders,2014,10000000,1.745533373,17455333.73
304,140,M Muralitharan,sri lanka,42.0,5.7,bowler,right-handed-bat,right-arm-offbreak,0,1,0.5,20.0,0,0,0,3,20,3.33,66.67,0,1,0,13,6.32,22.85,21.69,63,6.68,26.92,24.19,Royal Challengers Bengaluru,2014,10000000,1.745533373,17455333.73
349,160,KL Rahul,india,22.0,,wk-batsman,right-handed-bat,,8,2265,37.75,139.13,22,191,99,20,4683,45.47,134.61,37,400,187,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2014,10000000,1.745533373,17455333.73
644,411,PP Shaw,india,19.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,1892,23.95,147.47,14,238,61,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2018,12000000,1.444252553,17331030.64
787,614,Kartik Tyagi,india,20.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,3,13,3.25,81.25,0,1,0,0,0.0,0.0,0.0,15,10.14,47.53,28.13,Rajasthan Royals,2020,13000000,1.326116584,17239515.6
45,26,P Simran Singh,india,28.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,3,7,3.5,58.34,0,0,0,0,0.0,0.0,0.0,11,9.36,42.55,27.27,Royal Challengers Bengaluru,2013,8700000,1.937018384,16852059.94
30,1013,JD Unadkat,india,33.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,16,197,12.31,118.68,0,16,7,14,8.68,21.5,14.86,99,8.98,32.21,21.53,Sunrisers Hyderabad,2024,16000000,1.0495,16792000.0
157,582,WP Saha,india,35.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,24,2934,24.25,127.57,13,296,87,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2019,12000000,1.389372345,16672468.14
187,892,Shakib Al Hasan,bangladesh,36.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,16,2551,23.19,121.25,13,258,53,12,793,19.83,124.49,2,73,21,149,6.81,20.91,18.42,63,7.44,29.19,23.56,Kolkata Knight Riders,2023,15000000,1.10879675,16631951.25
507,922,A Zampa,australia,31.0,,bowler,right-handed-bat,right-arm-legbreak,10,68,5.67,89.48,0,7,0,0,15,3.0,62.5,0,1,0,117,7.17,21.01,17.58,29,7.99,19.24,14.45,Rajasthan Royals,2023,15000000,1.10879675,16631951.25
832,909,JA Richardson,australia,27.0,,bowler,right-handed-bat,right-arm-fast,5,45,15.0,88.24,0,3,1,0,17,5.67,65.39,0,2,0,19,8.42,29.26,20.84,3,10.47,52.33,30.0,Mumbai Indians,2023,15000000,1.10879675,16631951.25
350,161,Parvez Rasool,india,25.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,0,5,5.0,83.34,0,0,0,3,17,8.5,85.0,0,1,0,1,8.0,32.0,24.0,4,8.21,67.75,49.5,Sunrisers Hyderabad,2014,9500000,1.745533373,16582567.04
91,737,V Shankar,india,31.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,101,25.25,138.36,0,11,5,16,1115,25.34,129.81,6,80,45,5,9.1,38.2,25.2,9,8.67,38.22,26.44,Gujarat Titans,2022,14000000,1.183086132,16563205.85
263,829,KK Nair,india,31.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,5,1496,23.75,127.76,10,161,39,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2022,14000000,1.183086132,16563205.85
420,221,SA Abbott,australia,23.0,,bowler,right-handed-bat,right-arm-fast-medium,2,25,5.0,92.6,0,1,1,0,22,7.33,122.23,0,1,2,26,8.91,20.96,14.12,1,11.56,104.0,54.0,Royal Challengers Bengaluru,2015,10000000,1.6363864,16363864.0
432,229,RS Bopara,england,30.0,5.1,batting-allrounder,right-handed-bat,right-arm-medium,10,711,28.44,118.7,3,54,17,4,531,29.5,117.22,3,39,16,16,7.21,24.19,20.13,11,8.5,26.55,18.73,Sunrisers Hyderabad,2015,10000000,1.6363864,16363864.0
709,505,M Vohra,india,25.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,1083,22.1,130.64,3,104,43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2018,11000000,1.444252553,15886778.08
615,988,Mohammad Nabi,afghanistan,39.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,25,2237,22.6,136.24,6,156,109,3,215,13.44,143.34,0,18,11,97,7.31,28.14,23.11,15,7.44,34.47,27.8,Mumbai Indians,2024,15000000,1.0495,15742500.0
718,973,SE Rutherford,west indies,26.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Kolkata Knight Riders,2024,15000000,1.0495,15742500.0
788,1006,TK Curran,england,29.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,7,64,10.67,114.29,0,1,4,5,127,25.4,118.7,1,10,3,29,9.26,31.28,20.28,13,10.84,33.08,18.31,Royal Challengers Bengaluru,2024,15000000,1.0495,15742500.0
917,1014,PWH de Silva,sri lanka,27.0,,bowling-allrounder,right-handed-bat,right-arm-legbreak,14,712,13.43,128.99,2,71,16,4,72,7.2,98.64,0,7,1,131,6.99,15.41,13.24,35,8.13,21.37,15.77,Sunrisers Hyderabad,2024,15000000,1.0495,15742500.0
229,107,Jalaj S Saxena,india,28.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,Mumbai Indians,2014,9000000,1.745533373,15709800.35
305,141,R Rampaul,west indies,30.0,,bowler,left-handed-bat,right-arm-fast-medium,5,15,7.5,51.73,0,0,0,2,51,10.2,102.0,0,3,2,31,8.38,25.9,18.55,14,6.82,21.29,18.71,Royal Challengers Bengaluru,2014,9000000,1.745533373,15709800.35
50,293,NLTC Perera,sri lanka,27.0,6.1,bowling-allrounder,left-handed-bat,right-arm-fast-medium,22,1204,23.15,151.64,3,88,64,8,422,19.18,137.46,0,23,26,51,9.35,33.67,21.61,31,8.73,32.77,22.52,Lucknow Super Giants,2016,10000000,1.55980021,15598002.1
330,253,AJ Finch,australia,30.0,5.70894,batsman,right-handed-bat,left-arm-orthodox,12,3120,34.29,142.54,19,309,125,6,2091,24.89,128.21,15,214,78,0,13.5,0.0,0.0,1,9.35,67.0,43.0,Gujarat Titans,2016,10000000,1.55980021,15598002.1
344,292,IK Pathan,india,32.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,7,172,24.57,119.45,0,9,7,29,1139,21.49,120.41,1,87,37,28,8.03,22.07,16.5,80,7.78,33.11,25.54,Lucknow Super Giants,2016,10000000,1.55980021,15598002.1
370,254,ER Dwivedi,india,28.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,24,12.0,171.43,0,2,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,10000000,1.55980021,15598002.1
32,786,JD Unadkat,india,31.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,16,197,12.31,118.68,0,16,7,14,8.68,21.5,14.86,99,8.98,32.21,21.53,Mumbai Indians,2022,13000000,1.183086132,15380119.72
341,535,I Sharma,india,31.0,,bowler,right-handed-bat,right-arm-fast-medium,2,8,8.0,88.89,0,1,0,22,57,9.5,82.61,0,4,2,8,8.63,50.0,34.75,92,8.24,34.48,25.1,Delhi Capitals,2019,11000000,1.389372345,15283095.8
843,673,C Sakariya,india,23.0,,bowler,left-handed-bat,left-arm-fast-medium,1,5,0.0,55.56,0,0,0,2,20,3.33,64.52,0,3,0,1,9.27,34.0,22.0,20,8.44,29.95,21.3,Rajasthan Royals,2021,12000000,1.243778451,14925341.41
48,362,DT Christian,australia,34.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,6,118,14.75,126.89,0,7,6,9,460,14.38,115.58,0,23,19,13,8.56,30.62,21.46,38,8.1,31.37,23.24,Lucknow Super Giants,2017,10000000,1.492346163,14923461.63
98,372,P Negi,india,24.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,9,365,14.04,126.3,0,27,16,1,5.33,16.0,18.0,34,7.87,27.62,21.06,Royal Challengers Bengaluru,2017,10000000,1.492346163,14923461.63
219,326,CJ Anderson,united states of america,27.0,,batting-allrounder,left-handed-bat,left-arm-fast-medium,6,697,24.03,126.04,3,40,35,7,538,24.45,127.19,3,40,31,16,8.13,36.56,27.0,11,10.46,47.09,27.0,Delhi Capitals,2017,10000000,1.492346163,14923461.63
502,327,M Ashwin,india,27.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,4,35,3.89,70.0,0,2,1,0,0.0,0.0,0.0,35,8.01,33.2,24.86,Delhi Capitals,2017,10000000,1.492346163,14923461.63
548,331,JJ Roy,england,27.0,,batsman,right-handed-bat,,0,1522,23.78,137.62,8,153,69,2,614,32.32,138.61,4,75,21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2017,10000000,1.492346163,14923461.63
135,64,S Nadeem,india,25.0,,bowler,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,8,39,2.79,44.83,0,2,0,0,0.0,0.0,0.0,48,7.56,37.17,29.48,Delhi Capitals,2014,8500000,1.745533373,14837033.67
166,80,Sandeep Sharma,india,21.0,,bowler,right-handed-bat,right-arm-fast-medium,1,1,0.0,100.0,0,0,0,21,54,9.0,77.15,0,4,0,1,10.43,73.0,42.0,137,7.89,27.07,20.6,Punjab Kings,2014,8500000,1.745533373,14837033.67
97,506,P Negi,india,25.0,,bowling-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,9,365,14.04,126.3,0,27,16,1,5.33,16.0,18.0,34,7.87,27.62,21.06,Royal Challengers Bengaluru,2018,10000000,1.444252553,14442525.53
114,432,MK Tiwary,india,33.0,,batsman,right-handed-bat,right-arm-legbreak,0,15,15.0,88.24,0,0,0,26,1695,28.73,116.98,7,156,40,0,0.0,0.0,0.0,1,11.86,83.0,42.0,Punjab Kings,2018,10000000,1.444252553,14442525.53
117,463,JP Duminy,south africa,34.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,25,1934,38.68,126.25,11,138,71,26,2029,39.78,124.03,14,126,79,21,7.76,28.52,22.05,23,7.38,36.26,29.48,Mumbai Indians,2018,10000000,1.444252553,14442525.53
123,433,MA Agarwal,india,27.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,4,2665,22.78,133.25,13,264,98,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,10000000,1.444252553,14442525.53
192,446,Ashwani Kumar,india,34.0,,bowler,right-handed-bat,right-arm-fast-medium,1,2,0.0,50.0,0,0,0,18,310,11.07,113.14,0,21,9,10,7.84,24.7,18.9,105,8.39,28.25,20.2,Kolkata Knight Riders,2018,10000000,1.444252553,14442525.53
252,507,TG Southee,new zealand,30.0,,bowler,right-handed-bat,right-arm-fast-medium,23,303,11.22,139.0,0,20,18,7,120,9.23,112.15,0,8,4,164,8.0,22.38,16.79,47,8.67,37.06,25.66,Royal Challengers Bengaluru,2018,10000000,1.444252553,14442525.53
444,388,SW Billings,england,27.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,10000000,1.444252553,14442525.53
465,431,AD Nath,india,25.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,90,9.0,91.84,0,7,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,10000000,1.444252553,14442525.53
613,522,CJ Jordan,england,30.0,6.2,bowler,right-handed-bat,right-arm-fast-medium,25,439,13.72,129.12,0,31,21,3,81,8.1,105.2,0,3,3,108,8.74,26.35,18.08,30,9.61,35.67,22.27,Sunrisers Hyderabad,2018,10000000,1.444252553,14442525.53
617,521,Mohammad Nabi,afghanistan,33.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,25,2237,22.6,136.24,6,156,109,3,215,13.44,143.34,0,18,11,97,7.31,28.14,23.11,15,7.44,34.47,27.8,Sunrisers Hyderabad,2018,10000000,1.444252553,14442525.53
625,389,Imran Tahir,south africa,39.0,,bowler,right-handed-bat,right-arm-legbreak,3,19,19.0,105.56,0,1,1,5,33,8.25,89.19,0,5,0,63,6.73,15.05,13.41,82,7.76,20.77,16.05,Chennai Super Kings,2018,10000000,1.444252553,14442525.53
712,520,SP Goswami,india,29.0,,wk-batsman,left-handed-bat,,0,0,0.0,0.0,0,0,0,1,293,14.65,99.33,1,32,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,10000000,1.444252553,14442525.53
863,705,PH Solanki,india,22.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,6.33,19.0,18.0,Chennai Super Kings,2022,12000000,1.183086132,14197033.59
170,81,Mandeep Singh,india,23.0,,batsman,right-handed-bat,right-arm-medium,1,87,43.5,119.18,1,11,1,16,1706,20.8,122.92,6,176,38,0,0.0,0.0,0.0,0,13.0,0.0,0.0,Punjab Kings,2014,8000000,1.745533373,13964266.98
261,124,BCJ Cutting,australia,27.0,6.29952,bowling-allrounder,right-handed-bat,right-arm-fast-medium,1,40,10.0,148.15,0,2,3,6,238,21.64,168.8,0,15,19,3,10.24,71.67,42.0,10,9.16,42.9,28.1,Rajasthan Royals,2014,8000000,1.745533373,13964266.98
42,545,MC Henriques,australia,32.0,6.13547,batting-allrounder,right-handed-bat,right-arm-fast-medium,4,355,20.88,124.57,2,17,15,18,1000,27.78,126.91,5,87,28,7,8.43,27.71,19.71,42,8.14,30.69,22.62,Punjab Kings,2019,10000000,1.389372345,13893723.45
290,561,Yuvraj Singh,india,38.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,9,1177,28.02,136.39,8,77,74,15,2750,24.77,129.72,13,217,149,28,7.06,17.82,15.14,36,7.44,29.92,24.14,Mumbai Indians,2019,10000000,1.389372345,13893723.45
734,554,JL Denly,england,33.0,6.0,batting-allrounder,right-handed-bat,right-arm-legbreak,2,125,12.5,105.94,0,15,1,0,0,0.0,0.0,0,0,0,7,7.75,13.29,10.29,0,0.0,0.0,0.0,Kolkata Knight Riders,2019,10000000,1.389372345,13893723.45
