season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2022,M Prasidh Krishna,Rajasthan Royals,10,216,6.92,127,58.8,41,18.98,0.6687868659472513,0.2709508231481132,0.635958464649972,0.27498558069148793,1.0034953106035143,1.6565723791984204,powerplay,M Prasidh Krishna,2022,124377845.08,1.3318870238770504
2022,M Theekshana,Chennai Super Kings,6,90,8.2,27,30.0,15,16.67,0.40648330169935304,0.3295347849098674,0.32446860441325104,0.24372386118324166,0.4935533691814229,1.146630437776329,powerplay,M Theekshana,2022,8706449.1556,13.169897592967791
2022,MJ Santner,Chennai Super Kings,0,48,7.25,21,43.75,9,18.75,0.013027955327505461,0.2860545007898155,0.4731833814359911,0.2718729419525716,-0.03590489136336653,0.6171721772315395,powerplay,MJ Santner,2022,23631790.5652,2.6116183432176427
2022,MK Lomror,Royal Challengers Bengaluru,0,12,9.0,3,25.0,2,16.67,0.013027955327505461,0.3661497610109638,0.27039050367770917,0.24372386118324166,-0.1311605686475593,0.5219164999473467,powerplay,MK Lomror,2022,11815895.2826,4.4170711356583965
2022,Mohammed Shami,Gujarat Titans,9,144,7.38,81,56.25,28,19.44,0.6032109748852769,0.29200443440624363,0.6083786332748456,0.28121085816932057,0.8850856634733831,1.5381627320682891,powerplay,Mohammed Shami,2022,77736153.175,1.9786967443649672
2022,MR Marsh,Delhi Capitals,1,24,3.75,12,50.0,1,4.17,0.07860384638948006,0.1258639803475188,0.5407810073554183,0.07455871232909511,0.20229633915126716,0.8553734077461732,powerplay,MR Marsh,2022,80845599.302,1.0580333563375695
2022,Mukesh Choudhary,Chennai Super Kings,6,132,9.68,58,43.94,34,25.76,0.40648330169935304,0.39727249069689574,0.47523834926394165,0.366740757429977,0.48031206049376884,1.1333891290886748,powerplay,Mukesh Choudhary,2022,2487556.9016,45.56233983470599
2022,NM Coulter-Nile,Rajasthan Royals,0,6,7.0,3,50.0,1,16.67,0.013027955327505461,0.27461232075822284,0.5407810073554183,0.24372386118324166,-0.004274697417876061,0.6488023711770299,powerplay,NM Coulter-Nile,2022,24875569.016000003,2.608191075989937
2022,NT Ellis,Punjab Kings,0,12,8.5,7,58.33,3,25.0,0.013027955327505461,0.3432654009477786,0.630875123180831,0.35645551637964484,-0.03411933380431076,0.6189577347905952,powerplay,NT Ellis,2022,9328338.381000001,6.635241020536851
2022,OC McCoy,Rajasthan Royals,0,24,6.0,8,33.33,2,8.33,0.013027955327505461,0.22884360063185236,0.3604846195031219,0.13085687386775507,-0.012905856247282441,0.6401712123476235,powerplay,OC McCoy,2022,9328338.381000001,6.862649983318861
