season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2023,DJ Hooda,Lucknow Super Giants,41,40,102.5,0,1,2.5,10,25.0,0.07819895480186427,0.09660974205973803,0.0,0.36765080473664574,0.01801192551208368,0.09773718861407693,middle,,,,
2023,Shubman Gill,Gujarat Titans,401,242,165.7,24,21,18.6,44,18.18,0.776052997942418,0.40061256527201977,0.3252726513193786,0.21427438476164873,0.7632258212470864,0.8429510843490796,middle,,,,
2022,RM Patidar,Royal Challengers Bangalore,200,113,176.99,12,13,22.12,20,17.7,0.4060433698720139,0.4186252395562791,0.37624673171100836,0.20093969245684362,0.4854836756153279,0.5652089387173211,middle,,,,
2013,CL White,Sunrisers Hyderabad,120,117,102.56,11,3,11.97,48,41.03,0.25084785090513817,0.19449988854186798,0.2760735087028052,0.6374043626055259,0.1867620765061268,0.26648733960812004,middle,,,,
2022,RD Gaikwad,Chennai Super Kings,158,102,154.9,11,7,17.65,18,17.65,0.31722845243927533,0.3456353648443038,0.31078119734272747,0.19999097431009463,0.37963141601123795,0.4593566791132312,middle,,,,
2013,AM Nayar,Pune Warriors,44,45,97.78,3,0,6.67,13,28.89,0.08594546768891105,0.16769242799256617,0.15276116011982505,0.3801919117212323,0.07357795222861722,0.15330321533061048,middle,AM Nayar,2013.0,83114359.61769001,0.08852616150453614
2014,BB McCullum,Chennai Super Kings,168,141,119.15,10,8,12.77,45,31.91,0.31551927309356986,0.23284445850282953,0.25967411217237335,0.4843740688956801,0.27732876468104334,0.3570540277830366,middle,,,,
2025,MA Agarwal,Royal Challengers Bengaluru,59,33,178.79,7,1,24.24,6,18.18,0.11314042457809434,0.39370105547228446,0.37349688980228507,0.2789677337194821,0.2275284875207214,0.30725375062271465,middle,,,,
2019,CA Lynn,Kolkata Knight Riders,112,73,153.42,5,8,17.81,19,26.03,0.18006262866021783,0.3867017665971689,0.3444356115808334,0.3826818769802631,0.252411379827439,0.33213664292943224,middle,,,,
2015,YK Pathan,Kolkata Knight Riders,194,158,122.78,17,7,15.19,58,36.71,0.42883885907122105,0.23178504132309297,0.28657123115740235,0.5798870005303249,0.35394344577932024,0.4336687088813135,middle,,,,
2013,DPMD Jayawardene,Delhi Daredevils,139,125,111.2,10,3,10.4,43,34.4,0.29207344670919494,0.24295521472303272,0.23954513374520545,0.4969333124108911,0.2550676860511286,0.33479294915312185,middle,,,,
2016,GJ Bailey,Rising Pune Supergiants,42,36,116.67,2,2,11.11,12,33.33,0.08665318605982655,0.2175232182017365,0.22448291519321673,0.5350769136612414,0.07246071461477728,0.15218597771677053,middle,,,,
2024,KL Rahul,Lucknow Super Giants,219,145,151.03,18,6,16.55,29,20.0,0.44722212761978924,0.2896731547199223,0.2581836367813064,0.2744885794945977,0.4414186599691498,0.5211439230711431,middle,,,,
2021,Shubman Gill,Kolkata Knight Riders,169,145,116.55,14,5,13.1,54,37.24,0.3893655970451407,0.2279476920282505,0.27020712435060656,0.5857252761332761,0.3167731548880538,0.39649841799004704,middle,,,,
