season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2014,SA Yadav,Kolkata Knight Riders,99,63,157.14,12,3,23.81,17,26.98,0.3009600421296041,0.3632060342334983,0.4314133477557599,0.5269000104235224,0.3410350509777514,0.6597920492950597,death,SA Yadav,2014,13559128.6859,4.866035750373627,0.09083124076735902
2016,RR Pant,Delhi Capitals,27,15,180.0,2,2,26.67,6,40.0,0.0550143618650761,0.4171261836717291,0.4467559852235327,0.8443249351887385,0.0488714028194898,0.3676284011367982,death,RR Pant,2016,31091341.5981,1.1824140813507515,0.020020574188067554
2014,KV Sharma,Sunrisers Hyderabad,33,24,137.5,1,2,12.5,5,20.83,0.0731575639594181,0.2739847913828367,0.1902606043369092,0.4234929246074282,0.0831994583170543,0.4019564566343627,death,KV Sharma,2014,72638189.38875,0.5533679460030934,0.007928350785301411
2014,SPD Smith,Rajasthan Royals,75,38,197.37,10,2,31.58,7,18.42,0.2181227773404455,0.5459642114169058,0.5970859221469598,0.3829707982957556,0.473417784906595,0.7921747832239034,death,SPD Smith,2014,77480735.34799999,1.022415158640272,0.016944897208432747
2014,S Rana,Royal Challengers Bengaluru,46,32,143.75,5,0,15.63,7,21.88,0.1180277490535457,0.3023774985018101,0.2569987198896062,0.4411477929174931,0.1462514472936262,0.4650084456109346,death,S Rana,2014,3874036.7674,12.003201660964562,0.22802977010221331
2018,SV Samson,Rajasthan Royals,68,26,261.54,3,8,42.31,8,30.77,0.1942369443281291,0.6483758583172127,0.6395519792214063,0.6291010462940068,0.4198026598699289,0.7385596581872372,death,SV Samson,2018,119387693.04,0.6186229412606106,0.009182754773276378
2022,SO Hetmyer,Rajasthan Royals,218,106,205.66,13,19,30.19,26,24.53,0.7889984068832886,0.4876647378814146,0.4599876174250795,0.4752218898705392,0.8229386237266464,1.1416956220439547,death,SO Hetmyer,2022,105721168.318,1.079912036735949,0.018050166052522028
2016,BCJ Cutting,Sunrisers Hyderabad,57,27,211.11,3,6,33.33,9,33.33,0.2142816042169903,0.5684535274122658,0.5706925014447664,0.7035337522460163,0.3454462966147485,0.6642032949320569,death,BCJ Cutting,2016,8181931.9995,8.117927342498648,0.1533427123493599
2022,JD Unadkat,Mumbai Indians,55,31,177.42,4,3,22.58,9,29.03,0.1539359762455431,0.3845236043896214,0.3327980714561817,0.538450040039802,0.1998699886121788,0.5186269869294873,death,JD Unadkat,2022,16169119.8604,3.207515259996701,0.05894931802632028
2020,SA Yadav,Mumbai Indians,47,20,235.0,5,3,40.0,4,20.0,0.1179018152412759,0.6402160416693826,0.6900902585903269,0.4158644492448657,0.4551107709068639,0.7738677692241722,death,SA Yadav,2020,2778744.6906,27.849545582292237,0.5326457911637801
2018,MP Stoinis,Punjab Kings,64,43,148.84,5,2,16.28,12,27.91,0.1781393845651384,0.2801342680587671,0.2645488357061288,0.5846701353398253,0.1280752382574028,0.4468322365747113,death,MP Stoinis,2018,92525462.106,0.4829289434542965,0.006574294052058283
2018,HV Patel,Delhi Capitals,30,11,272.73,0,4,36.36,1,9.09,0.0413101265797173,0.68493862136062,0.5538328588250981,0.2922960989210507,0.4247488300231929,0.7435058283405014,death,HV Patel,2018,2984692.326,24.910635574184187,0.47615079917241077
2014,F du Plessis,Chennai Super Kings,52,28,185.71,5,3,28.57,6,21.43,0.1387370652508353,0.4929947770157492,0.5329064563918103,0.4335814207846082,0.3439264093122426,0.662683407629551,death,F du Plessis,2014,92008373.22575,0.7202425001076843,0.011136198787347342
2015,D Wiese,Royal Challengers Bengaluru,83,54,153.7,10,3,24.07,18,33.33,0.3178087196427656,0.3036751364595482,0.3822651899946843,0.6828264590749755,0.2476335173124016,0.56639051562971,death,D Wiese,2015,48874934.4356,1.158856829518644,0.019567730531772565
2020,TK Curran,Rajasthan Royals,42,21,200.0,3,3,28.57,4,19.05,0.0987480824985899,0.4991979698090956,0.4735727824528732,0.40026772826227,0.3105621943343737,0.6293191926516821,death,TK Curran,2020,13893723.453,4.529521512217781,0.08436239036460884
2018,Mandeep Singh,Royal Challengers Bengaluru,140,73,191.78,10,8,24.66,13,17.81,0.4839930200619622,0.4204385616319494,0.3852759330037862,0.4277637714806529,0.5418909681744193,0.8606479664917277,death,Mandeep Singh,2018,20892846.282,4.119342835701661,0.0764774803194297
2018,Mandeep Singh,Royal Challengers Bengaluru,140,73,191.78,10,8,24.66,13,17.81,0.4839930200619622,0.4204385616319494,0.3852759330037862,0.4277637714806529,0.5418909681744193,0.8606479664917277,death,Mandeep Singh,2018,2984692.326,28.835399849911624,0.5515969767394382
2020,Abdul Samad,Sunrisers Hyderabad,73,44,165.91,5,4,20.45,13,29.55,0.2175012255032431,0.361846367817176,0.31975634271218,0.5726525391225392,0.2217900514758208,0.5405470497931292,death,Abdul Samad,2020,2778744.6906,19.452922451699283,0.3712365764519715
2025,A Manohar,Sunrisers Hyderabad,31,21,147.62,2,2,19.05,8,38.1,0.0217813494203089,0.260511230105819,0.2615089022396386,0.7039029057684142,-0.0554277970463174,0.2633292012709909,death,A Manohar,2025,33584000.0,0.7840912377054279,0.012363570128862385
2024,Arshad Khan,Lucknow Super Giants,46,26,176.92,3,3,23.08,6,23.08,0.0904438068124923,0.3510448265685136,0.318881607071718,0.47981885603747,0.1516143984407781,0.4703713967580865,death,Arshad Khan,2024,2217593.5,21.210893554571047,0.4050302493115685
2022,A Badoni,Lucknow Super Giants,84,50,168.0,5,5,20.0,12,24.0,0.2669225436596205,0.3501188778495119,0.2896773055429418,0.4677750188506038,0.2883906579750934,0.6071476562924017,death,A Badoni,2022,2487556.9016,24.40738766224337,0.46647680892557347
2025,Ishan Kishan,Sunrisers Hyderabad,82,37,221.62,7,5,32.43,6,16.22,0.2439511135074594,0.510085945954073,0.4658760244349959,0.3550281390219414,0.4479554155047262,0.7667124138220345,death,Ishan Kishan,2025,118068750.0,0.6493779377032741,0.009773961469952812
